GROUP,WASSER,HEMI
CGS-,0.015713219,RH
CGS-,0.017379938,RH
CGS-,0.02462567,RH
CGS-,0.037007049,RH
CGS-,0.026048545,RH
CGS-,0.023249695,RH
CGS-,0.025717253,RH
CGS-,0.018392075,RH
CGS-,0.024919219,RH
CGS-,0.024395034,RH
CGS-,0.039869573,RH
CGS-,0.024795122,RH
CGS-,0.030948605,RH
CGS-,0.025982456,RH
CGS-,0.025256636,RH
CGS-,0.022946466,RH
CGS-,0.027587803,RH
CGS-,0.045412026,RH
CGS-,0.027273044,RH
CGS-,0.041526094,RH
CGS-,0.016820285,RH
CGS-,0.035478987,RH
CGS-,0.031684496,RH
CGS-,0.022467129,RH
CGS-,0.012210143,RH
CGS-,0.027385386,RH
CGS-,0.011836272,RH
CGS-,0.006973806,RH
CGS-,0.012771149,RH
CGS-,0.018744642,RH
CGS-,0.012065822,RH
CGS-,0.028132848,RH
CGS-,0.012273232,RH
CGS-,0.009362948,RH
CGS-,0.036528442,RH
CGS-,0.008478904,RH
CGS-,0.013913568,RH
CGS-,0.019764893,RH
CGS-,0.021090139,RH
CGS-,0.016801912,RH
CGS-,0.019601826,RH
CGS-,0.014400322,RH
CGS-,0.009827683,RH
CGS-,0.034553379,RH
CGS-,0.01171888,RH
CGS-,0.016194357,RH
CGS-,0.015652448,RH
CGS-,0.008414853,RH
CGS-,0.013049892,RH
CGS-,0.009081784,RH
CGS-,0.012521825,RH
CGS-,0.014886774,RH
CGS-,0.014444263,RH
CGS-,0.021744948,RH
CGS-,0.019878073,RH
CGS-,0.01654138,RH
CGS-,0.011856146,RH
CGS-,0.010634664,RH
CGS-,0.011445641,RH
CGS-,0.007511281,RH
CGS-,0.008640994,RH
CGS-,0.011578809,RH
CGS-,0.023044165,RH
CGS-,0.010962561,RH
CGS-,0.012892747,RH
CGS-,0.017833047,RH
CGS-,0.012648464,RH
CGS-,0.016792167,RH
CGS-,0.021586508,RH
CGS-,0.013395477,RH
CGS-,0.01898811,RH
CGS-,0.021244507,RH
CGS-,0.022146732,RH
CGS-,0.011159026,RH
CGS-,0.020731093,RH
CGS-,0.008467546,RH
CGS-,0.012897253,RH
CGS-,0.013181922,RH
CGS-,0.018457046,RH
CGS-,0.024780748,RH
CGS-,0.020591659,RH
CGS-,0.037305165,RH
CGS-,0.024542065,RH
CGS-,0.02526157,RH
CGS-,0.011639113,RH
CGS-,0.020996535,RH
CGS-,0.018055754,RH
CGS-,0.018398732,RH
CGS-,0.029700931,RH
CGS-,0.034151912,RH
CGS-,0.036527719,RH
CGS-,0.029589664,RH
CGS-,0.014292213,RH
CGS-,0.021135442,RH
CGS-,0.029127983,RH
CGS-,0.029886525,RH
CGS-,0.034958411,RH
CGS-,0.029276013,RH
CGS-,0.028604051,RH
CGS-,0.009294164,RH
CGS-,0.023531843,RH
CGS-,0.021251936,RH
CGS-,0.023804385,RH
CGS-,0.021846399,RH
CGS-,0.0246737,RH
CGS-,0.025747349,RH
CGS-,0.010230085,RH
CGS-,0.020211738,RH
CGS-,0.01812207,RH
CGS-,0.033690788,RH
CGS-,0.014609676,RH
CGS-,0.016489176,RH
CGS-,0.025432793,RH
CGS-,0.012876062,RH
CGS-,0.008117372,RH
CGS-,0.006077581,RH
CGS-,0.021523308,RH
CGS-,0.007446234,RH
CGS-,0.024736047,RH
CGS-,0.010418494,RH
CGS-,0.016259123,RH
CGS-,0.034318414,RH
CGS-,0.017443826,RH
CGS-,0.017468806,RH
CGS-,0.022258094,RH
CGS-,0.019948849,RH
CGS-,0.013300855,RH
CGS-,0.020579541,RH
CGS-,0.01620999,RH
CGS-,0.017294087,RH
CGS-,0.032600787,RH
CGS-,0.017089296,RH
CGS-,0.022917962,RH
CGS-,0.019799013,RH
CGS-,0.015757576,RH
CGS-,0.011965182,RH
CGS-,0.016318871,RH
CGS-,0.011435621,RH
CGS-,0.008300019,RH
CGS-,0.018229706,RH
CGS-,0.025504347,RH
CGS-,0.013209493,RH
CGS-,0.020416504,RH
CGS-,0.020441204,RH
CGS-,0.013657877,RH
CGS-,0.018956298,RH
CGS-,0.014646742,RH
CGS-,0.015938962,RH
CGS-,0.010309774,RH
CGS-,0.02083414,RH
CGS-,0.017364692,RH
CGS-,0.014841918,RH
CGS-,0.021676781,RH
CGS-,0.016254116,RH
CGS-,0.022432039,RH
CGS-,0.017096225,RH
CGS-,0.030012526,RH
CGS-,0.02819478,RH
CGS-,0.010302426,RH
CGS-,0.020388315,RH
CGS-,0.015383338,RH
CGS-,0.019555759,RH
CGS-,0.021280887,RH
CGS-,0.010214969,RH
CGS-,0.027981874,RH
CGS-,0.029359682,RH
CGS-,0.03622466,RH
CGS-,0.013215425,RH
CGS-,0.021466143,RH
CGS-,0.008579953,RH
CGS-,0.016269775,RH
CGS-,0.020727243,RH
CGS-,0.008094437,RH
CGS-,0.037074506,RH
CGS-,0.034514673,RH
CGS-,0.039918892,RH
CGS-,0.034612827,RH
CGS-,0.021482855,RH
CGS-,0.025462462,RH
CGS-,0.030191476,RH
CGS-,0.026277157,RH
CGS-,0.038106009,RH
CGS-,0.03622466,RH
CGS-,0.022120776,RH
CGS-,0.013117338,RH
CGS-,0.024360038,RH
CGS-,0.028690614,RH
CGS-,0.027531527,RH
CGS-,0.025339559,RH
CGS-,0.025558855,RH
CGS-,0.031166125,RH
CGS-,0.005175238,RH
CGS-,0.020434273,RH
CGS-,0.029123159,RH
CGS-,0.040190287,RH
CGS-,0.022106351,RH
CGS-,0.014165835,RH
CGS-,0.015007357,RH
CGS-,0.013752201,RH
CGS-,0.010320304,RH
CGS-,0.011120394,RH
CGS-,0.02191915,RH
CGS-,0.007566798,RH
CGS-,0.015636943,RH
CGS-,0.027311195,RH
CGS-,0.011949204,RH
CGS-,0.018535972,RH
CGS-,0.022000369,RH
CGS-,0.011168987,RH
CGS-,0.009484775,RH
CGS-,0.011013848,RH
CGS-,0.005773277,RH
CGS-,0.01188392,RH
CGS-,0.025190663,RH
CGS-,0.021084173,RH
CGS-,0.018641779,RH
CGS-,0.023110311,RH
CGS-,0.019063713,RH
CGS-,0.010270552,RH
CGS-,0.009868625,RH
CGS-,0.013095253,RH
CGS-,0.013659675,RH
CGS-,0.021046584,RH
CGS-,0.02288609,RH
CGS-,0.012797706,RH
CGS-,0.014522598,RH
CGS-,0.011561401,RH
CGS-,0.014106682,RH
CGS-,0.010957455,RH
CGS-,0.009021858,RH
CGS-,0.00903792,RH
CGS-,0.01632159,RH
CGS-,0.014682056,RH
CGS-,0.007142778,RH
CGS-,0.020670116,RH
CGS-,0.023669356,RH
CGS-,0.015547207,RH
CGS-,0.010156737,RH
CGS-,0.010270775,RH
CGS-,0.021589076,RH
CGS-,0.011957409,RH
CGS-,0.026395172,RH
CGS-,0.010535556,RH
CGS-,0.012820514,RH
CGS-,0.038898148,RH
CGS-,0.012176846,RH
CGS-,0.012820513,RH
CGS-,0.018583341,RH
CGS-,0.024322905,RH
CGS-,0.017100599,RH
CGS-,0.022228966,RH
CGS-,0.016577903,RH
CGS-,0.01368789,RH
CGS-,0.037180521,RH
CGS-,0.011115387,RH
CGS-,0.015705569,RH
CGS-,0.016055699,RH
CGS-,0.009117648,RH
CGS-,0.011312216,RH
CGS-,0.011867907,RH
CGS-,0.014177979,RH
CGS-,0.01518546,RH
CGS-,0.014486391,RH
CGS-,0.020924609,RH
CGS-,0.020176761,RH
CGS-,0.017370483,RH
CGS-,0.014799551,RH
CGS-,0.00928382,RH
CGS-,0.015212982,RH
CGS-,0.009908234,RH
CGS-,0.011312217,RH
CGS-,0.0128761,RH
CGS-,0.025413875,RH
CGS-,0.01419533,RH
CGS-,0.012330977,RH
CGS-,0.015862525,RH
CGS-,0.0124988,RH
CGS-,0.019937782,RH
CGS-,0.01859501,RH
CGS-,0.008800651,RH
CGS-,0.026484951,RH
CGS-,0.010124447,RH
CGS-,0.015686275,RH
CGS-,0.038409747,RH
CGS-,0.015839713,RH
CGS-,0.017417118,RH
CGS-,0.01985096,RH
CGS-,0.021889336,RH
CGS-,0.014865981,RH
CGS-,0.019947167,RH
CGS-,0.01590772,RH
CGS-,0.013108926,RH
CGS-,0.036289219,RH
CGS-,0.014814449,RH
CGS-,0.019954186,RH
CGS-,0.015588844,RH
CGS-,0.016097106,RH
CGS-,0.011409551,RH
CGS-,0.013799205,RH
CGS-,0.008920492,RH
CGS-,0.009609928,RH
CGS-,0.014019538,RH
CGS-,0.021537505,RH
CGS-,0.011941619,RH
CGS-,0.019838477,RH
CGS-,0.018210256,RH
CGS-,0.012588944,RH
CGS-,0.015776427,RH
CGS-,0.012611151,RH
CGS-,0.012849242,RH
CGS-,0.006496949,RH
CGS-,0.024925474,RH
CGS-,0.014172514,RH
CGS-,0.014723083,RH
CGS-,0.01858706,RH
CGS-,0.012960161,RH
CGS-,0.019686626,RH
CGS-,0.017864253,RH
CGS-,0.014884833,RH
CGS-,0.012073234,RH
CGS-,0.014634159,RH
CGS-,0.020517394,RH
CGS-,0.018090103,RH
CGS-,0.020902464,RH
CGS-,0.027966412,RH
CGS-,0.015351048,RH
CGS-,0.01543885,RH
CGS-,0.006221173,RH
CGS-,0.012896414,RH
CGS-,0.011413351,RH
CGS-,0.018396866,RH
CGS-,0.026772076,RH
CGS-,0.024813155,RH
CGS-,0.029616464,RH
CGS-,0.025972083,RH
CGS-,0.013177091,RH
CGS-,0.015754741,RH
CGS-,0.021453589,RH
CGS-,0.021413106,RH
CGS-,0.027803581,RH
CGS-,0.025922233,RH
CGS-,0.018715782,RH
CGS-,0.007956177,RH
CGS-,0.014193088,RH
CGS-,0.020398574,RH
CGS-,0.017229099,RH
CGS-,0.01503713,RH
CGS-,0.015334946,RH
CGS-,0.021729242,RH
CGS-,0.007647742,RH
CGS-,0.010872986,RH
CGS-,0.02347344,RH
CGS-,0.029887864,RH
CGS-,0.015211061,RH
CGS-,0.007150423,RH
CGS-,0.023503561,RH
CGS-,0.010530582,RH
CGS-,0.013070947,RH
CGS-,0.030275656,RH
CGS-,0.016253129,RH
CGS-,0.018367585,RH
CGS-,0.024964388,RH
CGS-,0.017587408,RH
CGS-,0.01291844,RH
CGS-,0.015839839,RH
CGS-,0.013258359,RH
CGS-,0.011998,RH
CGS-,0.028155126,RH
CGS-,0.018572662,RH
CGS-,0.021102104,RH
CGS-,0.020804906,RH
CGS-,0.016866356,RH
CGS-,0.012072258,RH
CGS-,0.013836458,RH
CGS-,0.01259961,RH
CGS-,0.010922937,RH
CGS-,0.0192356,RH
CGS-,0.025062842,RH
CGS-,0.011013759,RH
CGS-,0.017353352,RH
CGS-,0.018625345,RH
CGS-,0.013902444,RH
CGS-,0.015875023,RH
CGS-,0.013171012,RH
CGS-,0.013456548,RH
CGS-,0.011105439,RH
CGS-,0.016791377,RH
CGS-,0.014993567,RH
CGS-,0.013582532,RH
CGS-,0.021692077,RH
CGS-,0.013276642,RH
CGS-,0.019287581,RH
CGS-,0.016360505,RH
CGS-,0.018769901,RH
CGS-,0.017881241,RH
CGS-,0.030326828,RH
CGS-,0.021594517,RH
CGS-,0.042851247,RH
CGS-,0.025211491,RH
CGS-,0.027767248,RH
CGS-,0.015257698,RH
CGS-,0.024022611,RH
CGS-,0.023601834,RH
CGS-,0.017960083,RH
CGS-,0.035247013,RH
CGS-,0.03969799,RH
CGS-,0.042073794,RH
CGS-,0.035512816,RH
CGS-,0.015642066,RH
CGS-,0.026681524,RH
CGS-,0.033710405,RH
CGS-,0.032658994,RH
CGS-,0.040504489,RH
CGS-,0.029411763,RH
CGS-,0.031376518,RH
CGS-,0.012779545,RH
CGS-,0.029077921,RH
CGS-,0.022395961,RH
CGS-,0.029350463,RH
CGS-,0.027392481,RH
CGS-,0.030219782,RH
CGS-,0.031293429,RH
CGS-,0.011157753,RH
CGS-,0.025757819,RH
CGS-,0.020031225,RH
CGS-,0.039236866,RH
CGS-,0.020070568,RH
CGS-,0.022035256,RH
CGS-,0.011462297,RH
CGS-,0.029319348,RH
CGS-,0.013966324,RH
CGS-,0.012437811,RH
CGS-,0.02649074,RH
CGS-,0.014995357,RH
CGS-,0.014730014,RH
CGS-,0.013153385,RH
CGS-,0.011579272,RH
CGS-,0.011954475,RH
CGS-,0.027198818,RH
CGS-,0.018886507,RH
CGS-,0.023337485,RH
CGS-,0.025713291,RH
CGS-,0.019653203,RH
CGS-,0.003032118,RH
CGS-,0.011277096,RH
CGS-,0.017349901,RH
CGS-,0.017840551,RH
CGS-,0.024143985,RH
CGS-,0.019124733,RH
CGS-,0.016665895,RH
CGS-,0.011906038,RH
CGS-,0.016458547,RH
CGS-,0.009910604,RH
CGS-,0.012989961,RH
CGS-,0.011031975,RH
CGS-,0.013859274,RH
CGS-,0.015265125,RH
CGS-,0.015835069,RH
CGS-,0.011984587,RH
CGS-,0.013361984,RH
CGS-,0.022876365,RH
CGS-,0.010765386,RH
CGS-,0.014760755,RH
CGS-,0.029178021,RH
CGS-,0.015204648,RH
CGS-,0.011863759,RH
CGS-,0.028638642,RH
CGS-,0.022963982,RH
CGS-,0.023683488,RH
CGS-,0.013655388,RH
CGS-,0.016895285,RH
CGS-,0.006970349,RH
CGS-,0.027260665,RH
CGS-,0.018657848,RH
CGS-,0.025068108,RH
CGS-,0.024526201,RH
CGS-,0.01736635,RH
CGS-,0.013904059,RH
CGS-,0.015907038,RH
CGS-,0.020445786,RH
CGS-,0.022613045,RH
CGS-,0.023318015,RH
CGS-,0.026263498,RH
CGS-,0.023912221,RH
CGS-,0.010709306,RH
CGS-,0.0144553,RH
CGS-,0.014361421,RH
CGS-,0.016994949,RH
CGS-,0.01565307,RH
CGS-,0.016782783,RH
CGS-,0.015032721,RH
CGS-,0.016440827,RH
CGS-,0.012383745,RH
CGS-,0.011343089,RH
CGS-,0.024772013,RH
CGS-,0.006603263,RH
CGS-,0.01600731,RH
CGS-,0.038196839,RH
CGS-,0.038245305,RH
CGS-,0.046439625,RH
CGS-,0.018983038,RH
CGS-,0.031348772,RH
CGS-,0.018462585,RH
CGS-,0.026484743,RH
CGS-,0.030942209,RH
CGS-,0.002576445,RH
CGS-,0.046957135,RH
CGS-,0.044729639,RH
CGS-,0.050133858,RH
CGS-,0.043498449,RH
CGS-,0.031304661,RH
CGS-,0.035677426,RH
CGS-,0.040406443,RH
CGS-,0.036445335,RH
CGS-,0.048320975,RH
CGS-,0.046439625,RH
CGS-,0.03233574,RH
CGS-,0.023092818,RH
CGS-,0.034575008,RH
CGS-,0.03890558,RH
CGS-,0.037746493,RH
CGS-,0.035554521,RH
CGS-,0.035773817,RH
CGS-,0.041381091,RH
CGS-,0.013484276,RH
CGS-,0.030649243,RH
CGS-,0.035775714,RH
CGS-,0.050405256,RH
CGS-,0.03226332,RH
CGS-,0.024380803,RH
CGS-,0.013555305,RH
CGS-,0.01594124,RH
CGS-,0.020913225,RH
CGS-,0.016228601,RH
CGS-,0.019734256,RH
CGS-,0.013604247,RH
CGS-,0.010473839,RH
CGS-,0.036076315,RH
CGS-,0.009134969,RH
CGS-,0.009898315,RH
CGS-,0.015663829,RH
CGS-,0.008345822,RH
CGS-,0.016074132,RH
CGS-,0.007751676,RH
CGS-,0.013044355,RH
CGS-,0.016452834,RH
CGS-,0.013403514,RH
CGS-,0.018799027,RH
CGS-,0.020889616,RH
CGS-,0.017808145,RH
CGS-,0.007243662,RH
CGS-,0.011330604,RH
CGS-,0.009662111,RH
CGS-,0.006934586,RH
CGS-,0.008551584,RH
CGS-,0.017692443,RH
CGS-,0.024712563,RH
CGS-,0.009089392,RH
CGS-,0.021371651,RH
CGS-,0.012208418,RH
CGS-,0.012687998,RH
CGS-,0.016095294,RH
CGS-,0.029491829,RH
CGS-,0.02586301,RH
CGS-,0.026582519,RH
CGS-,0.021576121,RH
CGS-,0.02116953,RH
CGS-,0.012000487,RH
CGS-,0.036527675,RH
CGS-,0.014643019,RH
CGS-,0.021275291,RH
CGS-,0.025041036,RH
CGS-,0.017641205,RH
CGS-,0.011905676,RH
CGS-,0.018604456,RH
CGS-,0.024398372,RH
CGS-,0.025512075,RH
CGS-,0.021614617,RH
CGS-,0.014734916,RH
CGS-,0.027211722,RH
CGS-,0.017417802,RH
CGS-,0.013788308,RH
CGS-,0.008886311,RH
CGS-,0.016672648,RH
CGS-,0.018552098,RH
CGS-,0.019681809,RH
CGS-,0.021017905,RH
CGS-,0.024761029,RH
CGS-,0.015282772,RH
CGS-,0.014663523,RH
CGS-,0.019716354,RH
CGS-,0.009599225,RH
CGS-,0.020737303,RH
CGS-,0.029156011,RH
CGS-,0.01667916,RH
CGS-,0.027977042,RH
CGS-,0.021320131,RH
CGS-,0.022631448,RH
CGS-,0.044319093,RH
CGS-,0.018001068,RH
CGS-,0.00965981,RH
CGS-,0.015677698,RH
CGS-,0.015009249,RH
CGS-,0.027209179,RH
CGS-,0.018453458,RH
CGS-,0.014058454,RH
CGS-,0.016236901,RH
CGS-,0.015784405,RH
CGS-,0.029320745,RH
CGS-,0.01973116,RH
CGS-,0.03033256,RH
CGS-,0.019188398,RH
CGS-,0.0224199,RH
CGS-,0.021550586,RH
CGS-,0.01574851,RH
CGS-,0.015170364,RH
CGS-,0.020577732,RH
CGS-,0.035614155,RH
CGS-,0.017764593,RH
CGS-,0.030914316,RH
CGS-,0.018936513,RH
CGS-,0.026191276,RH
CGS-,0.023220723,RH
CGS-,0.014065158,RH
CGS-,0.01656894,RH
CGS-,0.012789231,RH
CGS-,0.020201463,RH
CGS-,0.018246155,RH
CGS-,0.02967352,RH
CGS-,0.027446024,RH
CGS-,0.032907076,RH
CGS-,0.027237851,RH
CGS-,0.016652308,RH
CGS-,0.018393811,RH
CGS-,0.023122828,RH
CGS-,0.019477898,RH
CGS-,0.031476524,RH
CGS-,0.029156007,RH
CGS-,0.016670406,RH
CGS-,0.018680476,RH
CGS-,0.021507267,RH
CGS-,0.023890577,RH
CGS-,0.021572407,RH
CGS-,0.018270906,RH
CGS-,0.018490206,RH
CGS-,0.026373919,RH
CGS-,0.014766997,RH
CGS-,0.01496805,RH
CGS-,0.028357338,RH
CGS-,0.033121642,RH
CGS-,0.02386475,RH
CGS-,0.015459824,RH
CGS-,0.018489864,RH
CGS-,0.012947736,RH
CGS-,0.018944487,RH
CGS-,0.029228244,RH
CGS-,0.019974224,RH
CGS-,0.014297636,RH
CGS-,0.022650413,RH
CGS-,0.018617185,RH
CGS-,0.014992007,RH
CGS-,0.012065891,RH
CGS-,0.014016884,RH
CGS-,0.010535489,RH
CGS-,0.021435566,RH
CGS-,0.022518141,RH
CGS-,0.010411769,RH
CGS-,0.021050988,RH
CGS-,0.01838313,RH
CGS-,0.019762086,RH
CGS-,0.017154146,RH
CGS-,0.010358376,RH
CGS-,0.011175151,RH
CGS-,0.018564103,RH
CGS-,0.018934995,RH
CGS-,0.012626134,RH
CGS-,0.024195075,RH
CGS-,0.019790094,RH
CGS-,0.02365192,RH
CGS-,0.015754927,RH
CGS-,0.009729859,RH
CGS-,0.012479627,RH
CGS-,0.016342055,RH
CGS-,0.028494554,RH
CGS-,0.026267059,RH
CGS-,0.031671274,RH
CGS-,0.026829267,RH
CGS-,0.016127281,RH
CGS-,0.019552108,RH
CGS-,0.022228967,RH
CGS-,0.022043154,RH
CGS-,0.029858394,RH
CGS-,0.031362679,RH
CGS-,0.017841714,RH
CGS-,0.010727794,RH
CGS-,0.016112424,RH
CGS-,0.020787543,RH
CGS-,0.020040141,RH
CGS-,0.017794551,RH
CGS-,0.017311238,RH
CGS-,0.022918507,RH
CGS-,0.008020606,RH
CGS-,0.012186658,RH
CGS-,0.021734754,RH
CGS-,0.031942673,RH
CGS-,0.014095828,RH
CGS-,0.009064143,RH
CGS-,0.011963591,RH
CGS-,0.024364214,RH
CGS-,0.022207603,RH
CGS-,0.018612118,RH
CGS-,0.023649115,RH
CGS-,0.021178205,RH
CGS-,0.014515907,RH
CGS-,0.012950127,RH
CGS-,0.016340313,RH
CGS-,0.015743215,RH
CGS-,0.021836232,RH
CGS-,0.025838062,RH
CGS-,0.013784243,RH
CGS-,0.016791884,RH
CGS-,0.010285249,RH
CGS-,0.016160509,RH
CGS-,0.014118432,RH
CGS-,0.010736878,RH
CGS-,0.009752437,RH
CGS-,0.017676093,RH
CGS-,0.016785517,RH
CGS-,0.008328997,RH
CGS-,0.022849942,RH
CGS-,0.023920516,RH
CGS-,0.015234256,RH
CGS-,0.010047935,RH
CGS-,0.028821681,RH
CGS-,0.01758749,RH
CGS-,0.018097762,RH
CGS-,0.019191647,RH
CGS-,0.016888851,RH
CGS-,0.014338017,RH
CGS-,0.01222436,RH
CGS-,0.016981786,RH
CGS-,0.017588492,RH
CGS-,0.017378768,RH
CGS-,0.022402791,RH
CGS-,0.017840106,RH
CGS-,0.012677856,RH
CGS-,0.007629301,RH
CGS-,0.01205136,RH
CGS-,0.011080254,RH
CGS-,0.011295936,RH
CGS-,0.01071067,RH
CGS-,0.014202382,RH
CGS-,0.017457934,RH
CGS-,0.006603618,RH
CGS-,0.016741849,RH
CGS-,0.020911308,RH
CGS-,0.005148727,RH
CGS-,0.011215145,RH
CGS-,0.044836611,RH
CGS-,0.04260911,RH
CGS-,0.04801333,RH
CGS-,0.041780822,RH
CGS-,0.029184133,RH
CGS-,0.033556901,RH
CGS-,0.038285915,RH
CGS-,0.034324814,RH
CGS-,0.046200451,RH
CGS-,0.044319097,RH
CGS-,0.030215211,RH
CGS-,0.020972289,RH
CGS-,0.032454479,RH
CGS-,0.036785051,RH
CGS-,0.035625964,RH
CGS-,0.033433992,RH
CGS-,0.033653293,RH
CGS-,0.039260563,RH
CGS-,0.011766647,RH
CGS-,0.028528709,RH
CGS-,0.034696598,RH
CGS-,0.048284728,RH
CGS-,0.030142788,RH
CGS-,0.022260275,RH
CGS-,0.011350097,RH
CGS-,0.01653029,RH
CGS-,0.008458685,RH
CGS-,0.019604944,RH
CGS-,0.013933402,RH
CGS-,0.01497326,RH
CGS-,0.019694652,RH
CGS-,0.01384732,RH
CGS-,0.016923552,RH
CGS-,0.025009912,RH
CGS-,0.024386037,RH
CGS-,0.015367053,RH
CGS-,0.014299905,RH
CGS-,0.016882354,RH
CGS-,0.012380881,RH
CGS-,0.014564183,RH
CGS-,0.017026512,RH
CGS-,0.033472858,RH
CGS-,0.017712343,RH
CGS-,0.019673413,RH
CGS-,0.008145437,RH
CGS-,0.016805904,RH
CGS-,0.024718245,RH
CGS-,0.015845874,RH
CGS-,0.010567717,RH
CGS-,0.024055922,RH
CGS-,0.014302172,RH
CGS-,0.016849067,RH
CGS-,0.019022353,RH
CGS-,0.012417638,RH
CGS-,0.020523457,RH
CGS-,0.019815842,RH
CGS-,0.027179305,RH
CGS-,0.011999676,RH
CGS-,0.017382894,RH
CGS-,0.016223812,RH
CGS-,0.012525411,RH
CGS-,0.011019078,RH
CGS-,0.021819763,RH
CGS-,0.032460898,RH
CGS-,0.0140804,RH
CGS-,0.027343782,RH
CGS-,0.010002458,RH
CGS-,0.021558143,RH
CGS-,0.020961583,RH
CGS-,0.01268116,RH
CGS-,0.026431732,RH
CGS-,0.017659236,RH
CGS-,0.013377927,RH
CGS-,0.013993384,RH
CGS-,0.004394663,RH
CGS-,0.021651173,RH
CGS-,0.018725414,RH
CGS-,0.029294252,RH
CGS-,0.016567025,RH
CGS-,0.019677835,RH
CGS-,0.014484356,RH
CGS-,0.015879087,RH
CGS-,0.014778487,RH
CGS-,0.012499364,RH
CGS-,0.036649585,RH
CGS-,0.019638019,RH
CGS-,0.026801873,RH
CGS-,0.017077439,RH
CGS-,0.022003228,RH
CGS-,0.025753055,RH
CGS-,0.020429865,RH
CGS-,0.0131719,RH
CGS-,0.012021115,RH
CGS-,0.017775558,RH
CGS-,0.011037249,RH
CGS-,0.02425148,RH
CGS-,0.023090813,RH
CGS-,0.023921352,RH
CGS-,0.015214811,RH
CGS-,0.015637496,RH
CGS-,0.016217042,RH
CGS-,0.011682243,RH
CGS-,0.013865546,RH
CGS-,0.016418556,RH
CGS-,0.030014172,RH
CGS-,0.017013706,RH
CGS-,0.019306842,RH
CGS-,0.014818243,RH
CGS-,0.018649992,RH
CGS-,0.024019606,RH
CGS-,0.011039456,RH
CGS-,0.018390805,RH
CGS-,0.019149344,RH
CGS-,0.024862424,RH
CGS-,0.016092613,RH
CGS-,0.01801195,RH
CGS-,0.013205514,RH
CGS-,0.018571947,RH
CGS-,0.008158172,RH
CGS-,0.014221074,RH
CGS-,0.011750413,RH
CGS-,0.014577714,RH
CGS-,0.016216446,RH
CGS-,0.017820386,RH
CGS-,0.014097984,RH
CGS-,0.011705032,RH
CGS-,0.023594802,RH
CGS-,0.013148927,RH
CGS-,0.015968753,RH
CGS-,0.012692365,RH
CGS-,0.016939122,RH
CGS-,0.016472258,RH
CGS-,0.015873015,RH
CGS-,0.017298147,RH
CGS-,0.013901979,RH
CGS-,0.012819609,RH
CGS-,0.010833372,RH
CGS-,0.008245766,RH
CGS-,0.004645478,RH
CGS-,0.006362061,RH
CGS-,0.014472514,RH
CGS-,0.022193152,RH
CGS-,0.009093531,RH
CGS-,0.020246698,RH
CGS-,0.01557678,RH
CGS-,0.014199584,RH
CGS-,0.012653417,RH
CGS-,0.008103794,RH
CGS-,0.01349362,RH
CGS-,0.027992053,RH
CGS-,0.015030034,RH
CGS-,0.024662474,RH
CGS-,0.018583739,RH
CGS-,0.018845523,RH
CGS-,0.018448761,RH
CGS-,0.011900029,RH
CGS-,0.011656972,RH
CGS-,0.009570821,RH
CGS-,0.02692217,RH
CGS-,0.015157705,RH
CGS-,0.020957371,RH
CGS-,0.019695969,RH
CGS-,0.020977426,RH
CGS-,0.020885183,RH
CGS-,0.015245629,RH
CGS-,0.027660687,RH
CGS-,0.009608544,RH
CGS-,0.02568187,RH
CGS-,0.018974902,RH
CGS-,0.020223491,RH
CGS-,0.019354176,RH
CGS-,0.013117203,RH
CGS-,0.013094557,RH
CGS-,0.012169248,RH
CGS-,0.022967944,RH
CGS-,0.015637925,RH
CGS-,0.023124631,RH
CGS-,0.021948934,RH
CGS-,0.022295924,RH
CGS-,0.021309251,RH
CGS-,0.019278027,RH
CGS-,0.017561462,RH
CGS-,0.027724946,RH
CGS-,0.013745969,RH
CGS-,0.018108528,RH
CGS-,0.012641804,RH
CGS-,0.014692109,RH
CGS-,0.013347934,RH
CGS-,0.01234079,RH
CGS-,0.034836702,RH
CGS-,0.018207466,RH
CGS-,0.025593685,RH
CGS-,0.014682276,RH
CGS-,0.020433921,RH
CGS-,0.023940172,RH
CGS-,0.023801334,RH
CGS-,0.02334681,RH
CGS-,0.019655421,RH
CGS-,0.012299171,RH
CGS-,0.014617343,RH
CGS-,0.017566487,RH
CGS-,0.017800285,RH
CGS-,0.023066612,RH
CGS-,0.032955348,RH
CGS-,0.0202854,RH
CGS-,0.024358282,RH
CGS-,0.013977625,RH
CGS-,0.020749329,RH
CGS-,0.023357259,RH
CGS-,0.025239175,RH
CGS-,0.018711697,RH
CGS-,0.020626277,RH
CGS-,0.016747413,RH
CGS-,0.015476661,RH
CGS-,0.012344208,RH
CGS-,0.014298283,RH
CGS-,0.021016993,RH
CGS-,0.014393088,RH
CGS-,0.024423804,RH
CGS-,0.022174295,RH
CGS-,0.022251189,RH
CGS-,0.017748106,RH
CGS-,0.016559236,RH
CGS-,0.016073622,RH
CGS-,0.016570922,RH
CGS-,0.014999592,RH
CGS-,0.017595032,RH
CGS-,0.02065715,RH
CGS-,0.009608541,RH
CGS-,0.013321468,RH
CGS-,0.021022731,RH
CGS-,0.027312443,RH
CGS-,0.012758929,RH
CGS-,0.010013153,RH
CGS-,0.012754234,RH
CGS-,0.009817147,RH
CGS-,0.010909612,RH
CGS-,0.008557759,RH
CGS-,0.018109459,RH
CGS-,0.021840829,RH
CGS-,0.006761781,RH
