"DICE","Network","Hemi","Group","subj"
0,"AUD","Right","CGS-",812746
0,"AUD","Right","CGS-",872562
0,"AUD","Right","CGS-",894067
0,"AUD","Right","CGS-",992673
0,"AUD","Right","CGS-",993675
0,"VIS_C","Right","CGS-",109325
0,"VIS_C","Right","CGS-",118730
0,"VIS_C","Right","CGS-",133928
0,"VIS_C","Right","CGS-",136227
0,"VIS_C","Right","CGS-",144832
0,"VIS_C","Right","CGS-",147737
0,"VIS_C","Right","CGS-",148032
0,"VIS_C","Right","CGS-",151223
0,"VIS_C","Right","CGS-",155635
0,"VIS_C","Right","CGS-",157437
0,"VIS_C","Right","CGS-",161731
0,"VIS_C","Right","CGS-",163331
0,"VIS_C","Right","CGS-",165234
0,"VIS_C","Right","CGS-",167743
0,"VIS_C","Right","CGS-",173536
0,"VIS_C","Right","CGS-",173940
0,"VIS_C","Right","CGS-",180937
0,"VIS_C","Right","CGS-",194847
0,"VIS_C","Right","CGS-",195849
0,"VIS_C","Right","CGS-",210011
0,"VIS_C","Right","CGS-",210415
0,"VIS_C","Right","CGS-",214423
0,"VIS_C","Right","CGS-",214726
0,"VIS_C","Right","CGS-",217429
0,"VIS_C","Right","CGS-",250932
0,"VIS_C","Right","CGS-",366042
0,"VIS_C","Right","CGS-",371843
0,"VIS_C","Right","CGS-",422632
0,"VIS_C","Right","CGS-",465852
0,"VIS_C","Right","CGS-",475855
0,"VIS_C","Right","CGS-",485757
0,"VIS_C","Right","CGS-",499566
0,"VIS_C","Right","CGS-",510326
0.00320512824691832,"VIS_C","Right","CGS-",592455
0,"VIS_C","Right","CGS-",622236
0,"VIS_C","Right","CGS-",685058
0,"VIS_C","Right","CGS-",734045
0,"VIS_C","Right","CGS-",788876
0,"VIS_C","Right","CGS-",889579
0,"VIS_C","Right","CGS-",937160
0,"VIS_C","Right","CGS-",957974
0,"VIS_C","Right","CGS-",107725
0,"VIS_C","Right","CGS-",108222
0,"VIS_C","Right","CGS-",109830
0,"VIS_C","Right","CGS-",115219
0,"VIS_C","Right","CGS-",117930
0,"VIS_C","Right","CGS-",129634
0,"VIS_C","Right","CGS-",134223
0,"VIS_C","Right","CGS-",136732
0,"VIS_C","Right","CGS-",144125
0,"VIS_C","Right","CGS-",159946
0,"VIS_C","Right","CGS-",160729
0,"VIS_C","Right","CGS-",170631
0,"VIS_C","Right","CGS-",176239
0,"VIS_C","Right","CGS-",177342
0,"VIS_C","Right","CGS-",192136
0,"VIS_C","Right","CGS-",208125
0,"VIS_C","Right","CGS-",212015
0,"VIS_C","Right","CGS-",220721
0,"VIS_C","Right","CGS-",432332
0,"VIS_C","Right","CGS-",459453
0,"VIS_C","Right","CGS-",576255
0,"VIS_C","Right","CGS-",588565
0,"VIS_C","Right","CGS-",615744
0,"VIS_C","Right","CGS-",680250
0,"VIS_C","Right","CGS-",812746
0,"VIS_C","Right","CGS-",872562
0,"VIS_C","Right","CGS-",894067
0,"VIS_C","Right","CGS-",992673
0,"VIS_C","Right","CGS-",993675
0,"VA_B","Left","PCGS",109325
0.135135129094124,"VA_B","Left","PCGS",110411
0.018264839425683,"VA_B","Left","PCGS",118730
0.0941176488995552,"VA_B","Left","PCGS",127933
0,"VA_B","Left","PCGS",145531
0,"VA_B","Left","PCGS",148032
0,"VA_B","Left","PCGS",151223
0.0251572318375111,"VA_B","Left","PCGS",153429
0,"VA_B","Left","PCGS",155635
0.115254238247871,"VA_B","Left","PCGS",157437
0.0381355918943882,"VA_B","Left","PCGS",173536
0.00337837846018374,"VA_B","Left","PCGS",180937
0.00465116277337074,"VA_B","Left","PCGS",195849
0.0267857145518064,"VA_B","Left","PCGS",214423
0.0676923096179962,"VA_B","Left","PCGS",250932
0.176706820726395,"VA_B","Left","PCGS",366042
0.110169492661953,"VA_B","Left","PCGS",465852
0.0778210088610649,"VA_B","Left","PCGS",499566
0.162499994039536,"VA_B","Left","PCGS",510326
0,"VA_B","Left","PCGS",622236
0,"VA_B","Left","PCGS",685058
0.0967741906642914,"VA_B","Left","PCGS",889579
0,"VA_B","Left","PCGS",107725
0,"VA_B","Left","PCGS",108222
0,"VA_B","Left","PCGS",115219
0.00684931501746178,"VA_B","Left","PCGS",129129
0,"VA_B","Left","PCGS",159946
0.05277044698596,"VA_B","Left","PCGS",176239
0.0981432348489761,"VA_B","Left","PCGS",177342
0.0376712344586849,"VA_B","Left","PCGS",212015
0.102040819823742,"VA_B","Left","PCGS",378857
0.0058823530562222,"VA_B","Left","PCGS",424939
0,"VA_B","Left","PCGS",432332
0.0959595963358879,"VA_B","Left","PCGS",459453
0.00896861031651497,"VA_B","Left","PCGS",615744
0.0717703327536583,"VA_B","Left","PCGS",812746
0.0191387552767992,"VA_B","Left","PCGS",872562
0.0427135676145554,"VA_B","Left","PCGS",894067
0,"VA_B","Left","PCGS",992673
0,"CTRL_A","Left","PCGS",109325
0.0600600615143776,"CTRL_A","Left","PCGS",110411
0.260273963212967,"CTRL_A","Left","PCGS",118730
0.200000002980232,"CTRL_A","Left","PCGS",127933
0.102209948003292,"CTRL_A","Left","PCGS",145531
0.347593575716019,"CTRL_A","Left","PCGS",148032
0.303921580314636,"CTRL_A","Left","PCGS",151223
0.0597484260797501,"CTRL_A","Left","PCGS",153429
0.133738607168198,"CTRL_A","Left","PCGS",155635
0.230508476495743,"CTRL_A","Left","PCGS",157437
0.156779661774635,"CTRL_A","Left","PCGS",173536
0.138513520359993,"CTRL_A","Left","PCGS",180937
0.0930232554674149,"CTRL_A","Left","PCGS",195849
0.25446429848671,"CTRL_A","Left","PCGS",214423
0.0892307683825493,"CTRL_A","Left","PCGS",250932
0.0321285128593445,"CTRL_A","Left","PCGS",366042
0.135593220591545,"CTRL_A","Left","PCGS",465852
0.198443576693535,"CTRL_A","Left","PCGS",499566
0,"CTRL_A","Left","PCGS",510326
0.132780089974403,"CTRL_A","Left","PCGS",622236
0.0419354848563671,"CTRL_A","Left","PCGS",685058
0.0843672454357147,"CTRL_A","Left","PCGS",889579
0.263157904148102,"CTRL_A","Left","PCGS",107725
0,"CTRL_A","Left","PCGS",108222
0.123404256999493,"CTRL_A","Left","PCGS",115219
0.0205479450523853,"CTRL_A","Left","PCGS",129129
0,"CTRL_A","Left","PCGS",159946
0.195250660181046,"CTRL_A","Left","PCGS",176239
0.116710878908634,"CTRL_A","Left","PCGS",177342
0.287671238183975,"CTRL_A","Left","PCGS",212015
0.0646258518099785,"CTRL_A","Left","PCGS",378857
0.135294124484062,"CTRL_A","Left","PCGS",424939
0.0995475128293037,"CTRL_A","Left","PCGS",432332
0.126262620091438,"CTRL_A","Left","PCGS",459453
0.14349776506424,"CTRL_A","Left","PCGS",615744
0,"CTRL_A","Left","PCGS",812746
0,"CTRL_A","Left","PCGS",872562
0.128140702843666,"CTRL_A","Left","PCGS",894067
0.122807018458843,"CTRL_A","Left","PCGS",992673
0,"VIS_A","Left","PCGS",109325
0,"VIS_A","Left","PCGS",110411
0.0228310506790876,"VIS_A","Left","PCGS",118730
0,"VIS_A","Left","PCGS",127933
0,"VIS_A","Left","PCGS",145531
0,"VIS_A","Left","PCGS",148032
0,"VIS_A","Left","PCGS",151223
0,"VIS_A","Left","PCGS",153429
0,"VIS_A","Left","PCGS",155635
0,"VIS_A","Left","PCGS",157437
0,"VIS_A","Left","PCGS",173536
0,"VIS_A","Left","PCGS",180937
0,"VIS_A","Left","PCGS",195849
0,"VIS_A","Left","PCGS",214423
0.0369230769574642,"VIS_A","Left","PCGS",250932
0,"VIS_A","Left","PCGS",366042
0.00847457628697157,"VIS_A","Left","PCGS",465852
0.00389105058275163,"VIS_A","Left","PCGS",499566
0,"VIS_A","Left","PCGS",510326
0,"VIS_A","Left","PCGS",622236
0.0225806459784508,"VIS_A","Left","PCGS",685058
0,"VIS_A","Left","PCGS",889579
0,"VIS_A","Left","PCGS",107725
0,"VIS_A","Left","PCGS",108222
0,"VIS_A","Left","PCGS",115219
0,"VIS_A","Left","PCGS",129129
0,"VIS_A","Left","PCGS",159946
0,"VIS_A","Left","PCGS",176239
0,"VIS_A","Left","PCGS",177342
0,"VIS_A","Left","PCGS",212015
0,"VIS_A","Left","PCGS",378857
0,"VIS_A","Left","PCGS",424939
0,"VIS_A","Left","PCGS",432332
0.0202020201832056,"VIS_A","Left","PCGS",459453
0,"VIS_A","Left","PCGS",615744
0,"VIS_A","Left","PCGS",812746
0,"VIS_A","Left","PCGS",872562
0,"VIS_A","Left","PCGS",894067
0,"VIS_A","Left","PCGS",992673
0,"TP","Left","PCGS",109325
0.0690690726041794,"TP","Left","PCGS",110411
0.123287670314312,"TP","Left","PCGS",118730
0.0235294122248888,"TP","Left","PCGS",127933
0.0939226523041725,"TP","Left","PCGS",145531
0.0213903747498989,"TP","Left","PCGS",148032
0.0196078438311815,"TP","Left","PCGS",151223
0.132075473666191,"TP","Left","PCGS",153429
0.118541032075882,"TP","Left","PCGS",155635
0.0915254205465317,"TP","Left","PCGS",157437
0.00423728814348578,"TP","Left","PCGS",173536
0.0371621623635292,"TP","Left","PCGS",180937
0.0232558138668537,"TP","Left","PCGS",195849
0,"TP","Left","PCGS",214423
0.101538464426994,"TP","Left","PCGS",250932
0.0401606410741806,"TP","Left","PCGS",366042
0.0141242938116193,"TP","Left","PCGS",465852
0.0505836568772793,"TP","Left","PCGS",499566
0.0625,"TP","Left","PCGS",510326
0.0871369317173958,"TP","Left","PCGS",622236
0.18387097120285,"TP","Left","PCGS",685058
0.00992555823177099,"TP","Left","PCGS",889579
0,"TP","Left","PCGS",107725
0.0102040814235806,"TP","Left","PCGS",108222
0,"TP","Left","PCGS",115219
0.19178082048893,"TP","Left","PCGS",129129
0.0864864885807037,"TP","Left","PCGS",159946
0.00791556760668755,"TP","Left","PCGS",176239
0.108753316104412,"TP","Left","PCGS",177342
0.198630139231682,"TP","Left","PCGS",212015
0.129251703619957,"TP","Left","PCGS",378857
0,"TP","Left","PCGS",424939
0.149321272969246,"TP","Left","PCGS",432332
0.0631313100457191,"TP","Left","PCGS",459453
0.0224215239286423,"TP","Left","PCGS",615744
0,"TP","Left","PCGS",812746
0.0526315793395042,"TP","Left","PCGS",872562
0.178391963243484,"TP","Left","PCGS",894067
0.324561417102814,"TP","Left","PCGS",992673
0,"DA_A","Left","PCGS",109325
0,"DA_A","Left","PCGS",110411
0,"DA_A","Left","PCGS",118730
0,"DA_A","Left","PCGS",127933
0,"DA_A","Left","PCGS",145531
0,"DA_A","Left","PCGS",148032
0,"DA_A","Left","PCGS",151223
0.00314465397968888,"DA_A","Left","PCGS",153429
0,"DA_A","Left","PCGS",155635
0,"DA_A","Left","PCGS",157437
0,"DA_A","Left","PCGS",173536
0,"DA_A","Left","PCGS",180937
0,"DA_A","Left","PCGS",195849
0,"DA_A","Left","PCGS",214423
0,"DA_A","Left","PCGS",250932
0,"DA_A","Left","PCGS",366042
0.0338983051478863,"DA_A","Left","PCGS",465852
0,"DA_A","Left","PCGS",499566
0,"DA_A","Left","PCGS",510326
0,"DA_A","Left","PCGS",622236
0,"DA_A","Left","PCGS",685058
0,"DA_A","Left","PCGS",889579
0,"DA_A","Left","PCGS",107725
0,"DA_A","Left","PCGS",108222
0,"DA_A","Left","PCGS",115219
0,"DA_A","Left","PCGS",129129
0,"DA_A","Left","PCGS",159946
0,"DA_A","Left","PCGS",176239
0.0477453581988811,"DA_A","Left","PCGS",177342
0.0993150696158409,"DA_A","Left","PCGS",212015
0,"DA_A","Left","PCGS",378857
0,"DA_A","Left","PCGS",424939
0,"DA_A","Left","PCGS",432332
0.0227272734045982,"DA_A","Left","PCGS",459453
0,"DA_A","Left","PCGS",615744
0,"DA_A","Left","PCGS",812746
0,"DA_A","Left","PCGS",872562
0,"DA_A","Left","PCGS",894067
0,"DA_A","Left","PCGS",992673
0.0675675645470619,"CTRL_C","Left","PCGS",109325
0.0660660639405251,"CTRL_C","Left","PCGS",110411
0.0958904102444649,"CTRL_C","Left","PCGS",118730
0.18529412150383,"CTRL_C","Left","PCGS",127933
0,"CTRL_C","Left","PCGS",145531
0.106951870024204,"CTRL_C","Left","PCGS",148032
0,"CTRL_C","Left","PCGS",151223
0.0377358496189117,"CTRL_C","Left","PCGS",153429
0.0182370822876692,"CTRL_C","Left","PCGS",155635
0.138983055949211,"CTRL_C","Left","PCGS",157437
0.0254237279295921,"CTRL_C","Left","PCGS",173536
0.17905405163765,"CTRL_C","Left","PCGS",180937
0.0883720964193344,"CTRL_C","Left","PCGS",195849
0.00892857182770967,"CTRL_C","Left","PCGS",214423
0.449230760335922,"CTRL_C","Left","PCGS",250932
0.236947789788246,"CTRL_C","Left","PCGS",366042
0.0988700538873672,"CTRL_C","Left","PCGS",465852
0.385214000940323,"CTRL_C","Left","PCGS",499566
0.137500002980232,"CTRL_C","Left","PCGS",510326
0,"CTRL_C","Left","PCGS",622236
0.109677419066429,"CTRL_C","Left","PCGS",685058
0.0942928045988083,"CTRL_C","Left","PCGS",889579
0.00526315812021494,"CTRL_C","Left","PCGS",107725
0.122448980808258,"CTRL_C","Left","PCGS",108222
0.102127656340599,"CTRL_C","Left","PCGS",115219
0.42465752363205,"CTRL_C","Left","PCGS",129129
0.0864864885807037,"CTRL_C","Left","PCGS",159946
0.0369393154978752,"CTRL_C","Left","PCGS",176239
0.0610079579055309,"CTRL_C","Left","PCGS",177342
0.030821917578578,"CTRL_C","Left","PCGS",212015
0.28231292963028,"CTRL_C","Left","PCGS",378857
0.0235294122248888,"CTRL_C","Left","PCGS",424939
0.0407239831984043,"CTRL_C","Left","PCGS",432332
0.224747478961945,"CTRL_C","Left","PCGS",459453
0.246636778116226,"CTRL_C","Left","PCGS",615744
0.177033498883247,"CTRL_C","Left","PCGS",812746
0.272727280855179,"CTRL_C","Left","PCGS",872562
0.0301507543772459,"CTRL_C","Left","PCGS",894067
0.0219298247247934,"CTRL_C","Left","PCGS",992673
0.30405405163765,"DM_A","Left","PCGS",109325
0.378378391265869,"DM_A","Left","PCGS",110411
0,"DM_A","Left","PCGS",118730
0.141176477074623,"DM_A","Left","PCGS",127933
0.198895022273064,"DM_A","Left","PCGS",145531
0.0481283403933048,"DM_A","Left","PCGS",148032
0,"DM_A","Left","PCGS",151223
0.00628930795937777,"DM_A","Left","PCGS",153429
0.31306990981102,"DM_A","Left","PCGS",155635
0.0237288139760494,"DM_A","Left","PCGS",157437
0.0423728823661804,"DM_A","Left","PCGS",173536
0.0743243247270584,"DM_A","Left","PCGS",180937
0.218604654073715,"DM_A","Left","PCGS",195849
0.0535714291036129,"DM_A","Left","PCGS",214423
0.00307692307978868,"DM_A","Left","PCGS",250932
0.0522088371217251,"DM_A","Left","PCGS",366042
0.112994350492954,"DM_A","Left","PCGS",465852
0.0505836568772793,"DM_A","Left","PCGS",499566
0.112499997019768,"DM_A","Left","PCGS",510326
0.352697104215622,"DM_A","Left","PCGS",622236
0.0451612919569016,"DM_A","Left","PCGS",685058
0.19851116836071,"DM_A","Left","PCGS",889579
0.5,"DM_A","Left","PCGS",107725
0.586734712123871,"DM_A","Left","PCGS",108222
0,"DM_A","Left","PCGS",115219
0.109589040279388,"DM_A","Left","PCGS",129129
0.275675684213638,"DM_A","Left","PCGS",159946
0,"DM_A","Left","PCGS",176239
0.0848806351423264,"DM_A","Left","PCGS",177342
0.0993150696158409,"DM_A","Left","PCGS",212015
0.159863948822021,"DM_A","Left","PCGS",378857
0.0470588244497776,"DM_A","Left","PCGS",424939
0.199095025658607,"DM_A","Left","PCGS",432332
0.0353535339236259,"DM_A","Left","PCGS",459453
0.112107619643211,"DM_A","Left","PCGS",615744
0.0622009560465813,"DM_A","Left","PCGS",812746
0,"DM_A","Left","PCGS",872562
0.0502512566745281,"DM_A","Left","PCGS",894067
0,"DM_A","Left","PCGS",992673
0.114864863455296,"CTRL_B","Left","PCGS",109325
0.0750750750303268,"CTRL_B","Left","PCGS",110411
0.260273963212967,"CTRL_B","Left","PCGS",118730
0.150000005960464,"CTRL_B","Left","PCGS",127933
0.0939226523041725,"CTRL_B","Left","PCGS",145531
0.144385024905205,"CTRL_B","Left","PCGS",148032
0.416666656732559,"CTRL_B","Left","PCGS",151223
0.27358490228653,"CTRL_B","Left","PCGS",153429
0.0607902742922306,"CTRL_B","Left","PCGS",155635
0.115254238247871,"CTRL_B","Left","PCGS",157437
0.288135588169098,"CTRL_B","Left","PCGS",173536
0.162162154912949,"CTRL_B","Left","PCGS",180937
0.227906972169876,"CTRL_B","Left","PCGS",195849
0.196428567171097,"CTRL_B","Left","PCGS",214423
0.0646153837442398,"CTRL_B","Left","PCGS",250932
0.0923694744706154,"CTRL_B","Left","PCGS",366042
0.121468923985958,"CTRL_B","Left","PCGS",465852
0.108949415385723,"CTRL_B","Left","PCGS",499566
0.0874999985098839,"CTRL_B","Left","PCGS",510326
0.199170127511024,"CTRL_B","Left","PCGS",622236
0.0322580635547638,"CTRL_B","Left","PCGS",685058
0.0893300250172615,"CTRL_B","Left","PCGS",889579
0.115789473056793,"CTRL_B","Left","PCGS",107725
0.127551019191742,"CTRL_B","Left","PCGS",108222
0.225531920790672,"CTRL_B","Left","PCGS",115219
0.0342465750873089,"CTRL_B","Left","PCGS",129129
0.016216216608882,"CTRL_B","Left","PCGS",159946
0.0976253300905228,"CTRL_B","Left","PCGS",176239
0.0769230797886848,"CTRL_B","Left","PCGS",177342
0.0856164395809174,"CTRL_B","Left","PCGS",212015
0.051020409911871,"CTRL_B","Left","PCGS",378857
0.258823543787003,"CTRL_B","Left","PCGS",424939
0.0859728530049324,"CTRL_B","Left","PCGS",432332
0.030303031206131,"CTRL_B","Left","PCGS",459453
0.121076233685017,"CTRL_B","Left","PCGS",615744
0.0191387552767992,"CTRL_B","Left","PCGS",812746
0.181818187236786,"CTRL_B","Left","PCGS",872562
0.0879397019743919,"CTRL_B","Left","PCGS",894067
0.0877192988991737,"CTRL_B","Left","PCGS",992673
0,"VA_A","Left","PCGS",109325
0.126126125454903,"VA_A","Left","PCGS",110411
0.155251145362854,"VA_A","Left","PCGS",118730
0.117647059261799,"VA_A","Left","PCGS",127933
0.220994472503662,"VA_A","Left","PCGS",145531
0,"VA_A","Left","PCGS",148032
0,"VA_A","Left","PCGS",151223
0.0314465425908566,"VA_A","Left","PCGS",153429
0,"VA_A","Left","PCGS",155635
0.0033898304682225,"VA_A","Left","PCGS",157437
0,"VA_A","Left","PCGS",173536
0.111486487090588,"VA_A","Left","PCGS",180937
0,"VA_A","Left","PCGS",195849
0.178571432828903,"VA_A","Left","PCGS",214423
0.119999997317791,"VA_A","Left","PCGS",250932
0,"VA_A","Left","PCGS",366042
0.0875706225633621,"VA_A","Left","PCGS",465852
0,"VA_A","Left","PCGS",499566
0,"VA_A","Left","PCGS",510326
0,"VA_A","Left","PCGS",622236
0.0935483872890472,"VA_A","Left","PCGS",685058
0.23573200404644,"VA_A","Left","PCGS",889579
0,"VA_A","Left","PCGS",107725
0,"VA_A","Left","PCGS",108222
0,"VA_A","Left","PCGS",115219
0,"VA_A","Left","PCGS",129129
0,"VA_A","Left","PCGS",159946
0.21108178794384,"VA_A","Left","PCGS",176239
0.180371358990669,"VA_A","Left","PCGS",177342
0.00342465750873089,"VA_A","Left","PCGS",212015
0,"VA_A","Left","PCGS",378857
0,"VA_A","Left","PCGS",424939
0,"VA_A","Left","PCGS",432332
0.207070708274841,"VA_A","Left","PCGS",459453
0,"VA_A","Left","PCGS",615744
0,"VA_A","Left","PCGS",812746
0,"VA_A","Left","PCGS",872562
0.133165836334229,"VA_A","Left","PCGS",894067
0,"VA_A","Left","PCGS",992673
0,"VIS_B","Left","PCGS",109325
0,"VIS_B","Left","PCGS",110411
0,"VIS_B","Left","PCGS",118730
0,"VIS_B","Left","PCGS",127933
0,"VIS_B","Left","PCGS",145531
0,"VIS_B","Left","PCGS",148032
0,"VIS_B","Left","PCGS",151223
0.00628930795937777,"VIS_B","Left","PCGS",153429
0,"VIS_B","Left","PCGS",155635
0,"VIS_B","Left","PCGS",157437
0,"VIS_B","Left","PCGS",173536
0,"VIS_B","Left","PCGS",180937
0,"VIS_B","Left","PCGS",195849
0,"VIS_B","Left","PCGS",214423
0,"VIS_B","Left","PCGS",250932
0,"VIS_B","Left","PCGS",366042
0,"VIS_B","Left","PCGS",465852
0,"VIS_B","Left","PCGS",499566
0,"VIS_B","Left","PCGS",510326
0,"VIS_B","Left","PCGS",622236
0,"VIS_B","Left","PCGS",685058
0,"VIS_B","Left","PCGS",889579
0,"VIS_B","Left","PCGS",107725
0,"VIS_B","Left","PCGS",108222
0,"VIS_B","Left","PCGS",115219
0,"VIS_B","Left","PCGS",129129
0,"VIS_B","Left","PCGS",159946
0,"VIS_B","Left","PCGS",176239
0,"VIS_B","Left","PCGS",177342
0,"VIS_B","Left","PCGS",212015
0,"VIS_B","Left","PCGS",378857
0,"VIS_B","Left","PCGS",424939
0,"VIS_B","Left","PCGS",432332
0.00757575780153275,"VIS_B","Left","PCGS",459453
0,"VIS_B","Left","PCGS",615744
0,"VIS_B","Left","PCGS",812746
0,"VIS_B","Left","PCGS",872562
0,"VIS_B","Left","PCGS",894067
0,"VIS_B","Left","PCGS",992673
0,"SM_A","Left","PCGS",109325
0,"SM_A","Left","PCGS",110411
0,"SM_A","Left","PCGS",118730
0,"SM_A","Left","PCGS",127933
0,"SM_A","Left","PCGS",145531
0,"SM_A","Left","PCGS",148032
0,"SM_A","Left","PCGS",151223
0,"SM_A","Left","PCGS",153429
0,"SM_A","Left","PCGS",155635
0,"SM_A","Left","PCGS",157437
0,"SM_A","Left","PCGS",173536
0,"SM_A","Left","PCGS",180937
0,"SM_A","Left","PCGS",195849
0,"SM_A","Left","PCGS",214423
0,"SM_A","Left","PCGS",250932
0,"SM_A","Left","PCGS",366042
0,"SM_A","Left","PCGS",465852
0,"SM_A","Left","PCGS",499566
0,"SM_A","Left","PCGS",510326
0,"SM_A","Left","PCGS",622236
0,"SM_A","Left","PCGS",685058
0.00992555823177099,"SM_A","Left","PCGS",889579
0,"SM_A","Left","PCGS",107725
0,"SM_A","Left","PCGS",108222
0,"SM_A","Left","PCGS",115219
0,"SM_A","Left","PCGS",129129
0,"SM_A","Left","PCGS",159946
0.00791556760668755,"SM_A","Left","PCGS",176239
0,"SM_A","Left","PCGS",177342
0,"SM_A","Left","PCGS",212015
0,"SM_A","Left","PCGS",378857
0,"SM_A","Left","PCGS",424939
0,"SM_A","Left","PCGS",432332
0.0101010100916028,"SM_A","Left","PCGS",459453
0,"SM_A","Left","PCGS",615744
0,"SM_A","Left","PCGS",812746
0,"SM_A","Left","PCGS",872562
0,"SM_A","Left","PCGS",894067
0,"SM_A","Left","PCGS",992673
0.493243247270584,"DM_B","Left","PCGS",109325
0.0750750750303268,"DM_B","Left","PCGS",110411
0.0639269426465034,"DM_B","Left","PCGS",118730
0.0823529437184334,"DM_B","Left","PCGS",127933
0.193370163440704,"DM_B","Left","PCGS",145531
0.331550806760788,"DM_B","Left","PCGS",148032
0.259803920984268,"DM_B","Left","PCGS",151223
0.424528300762177,"DM_B","Left","PCGS",153429
0.355623096227646,"DM_B","Left","PCGS",155635
0.281355917453766,"DM_B","Left","PCGS",157437
0.444915264844894,"DM_B","Left","PCGS",173536
0.283783793449402,"DM_B","Left","PCGS",180937
0.311627894639969,"DM_B","Left","PCGS",195849
0.28125,"DM_B","Left","PCGS",214423
0.049230769276619,"DM_B","Left","PCGS",250932
0.369477897882462,"DM_B","Left","PCGS",366042
0.163841813802719,"DM_B","Left","PCGS",465852
0.124513618648052,"DM_B","Left","PCGS",499566
0.4375,"DM_B","Left","PCGS",510326
0.228215768933296,"DM_B","Left","PCGS",622236
0.432258069515228,"DM_B","Left","PCGS",685058
0.0967741906642914,"DM_B","Left","PCGS",889579
0.115789473056793,"DM_B","Left","PCGS",107725
0.153061226010323,"DM_B","Left","PCGS",108222
0.548936188220978,"DM_B","Left","PCGS",115219
0.212328761816025,"DM_B","Left","PCGS",129129
0.53513514995575,"DM_B","Left","PCGS",159946
0.356200516223907,"DM_B","Left","PCGS",176239
0.159151196479797,"DM_B","Left","PCGS",177342
0.113013699650764,"DM_B","Left","PCGS",212015
0.210884347558022,"DM_B","Left","PCGS",378857
0.529411792755127,"DM_B","Left","PCGS",424939
0.425339370965958,"DM_B","Left","PCGS",432332
0.136363640427589,"DM_B","Left","PCGS",459453
0.331838577985764,"DM_B","Left","PCGS",615744
0.669856488704681,"DM_B","Left","PCGS",812746
0.473684221506119,"DM_B","Left","PCGS",872562
0.238693460822105,"DM_B","Left","PCGS",894067
0.442982465028763,"DM_B","Left","PCGS",992673
0.0202702693641186,"DM_C","Left","PCGS",109325
0,"DM_C","Left","PCGS",110411
0,"DM_C","Left","PCGS",118730
0,"DM_C","Left","PCGS",127933
0,"DM_C","Left","PCGS",145531
0,"DM_C","Left","PCGS",148032
0,"DM_C","Left","PCGS",151223
0,"DM_C","Left","PCGS",153429
0,"DM_C","Left","PCGS",155635
0,"DM_C","Left","PCGS",157437
0,"DM_C","Left","PCGS",173536
0,"DM_C","Left","PCGS",180937
0.0325581394135952,"DM_C","Left","PCGS",195849
0,"DM_C","Left","PCGS",214423
0.0184615384787321,"DM_C","Left","PCGS",250932
0,"DM_C","Left","PCGS",366042
0.0677966102957726,"DM_C","Left","PCGS",465852
0,"DM_C","Left","PCGS",499566
0,"DM_C","Left","PCGS",510326
0,"DM_C","Left","PCGS",622236
0,"DM_C","Left","PCGS",685058
0,"DM_C","Left","PCGS",889579
0,"DM_C","Left","PCGS",107725
0,"DM_C","Left","PCGS",108222
0,"DM_C","Left","PCGS",115219
0,"DM_C","Left","PCGS",129129
0,"DM_C","Left","PCGS",159946
0,"DM_C","Left","PCGS",176239
0,"DM_C","Left","PCGS",177342
0.030821917578578,"DM_C","Left","PCGS",212015
0,"DM_C","Left","PCGS",378857
0,"DM_C","Left","PCGS",424939
0,"DM_C","Left","PCGS",432332
0,"DM_C","Left","PCGS",459453
0.0134529145434499,"DM_C","Left","PCGS",615744
0,"DM_C","Left","PCGS",812746
0,"DM_C","Left","PCGS",872562
0.00251256278716028,"DM_C","Left","PCGS",894067
0,"DM_C","Left","PCGS",992673
0,"SM_B","Left","PCGS",109325
0.0150150153785944,"SM_B","Left","PCGS",110411
0,"SM_B","Left","PCGS",118730
0,"SM_B","Left","PCGS",127933
0.0883977934718132,"SM_B","Left","PCGS",145531
0,"SM_B","Left","PCGS",148032
0,"SM_B","Left","PCGS",151223
0,"SM_B","Left","PCGS",153429
0,"SM_B","Left","PCGS",155635
0,"SM_B","Left","PCGS",157437
0,"SM_B","Left","PCGS",173536
0,"SM_B","Left","PCGS",180937
0,"SM_B","Left","PCGS",195849
0,"SM_B","Left","PCGS",214423
0,"SM_B","Left","PCGS",250932
0,"SM_B","Left","PCGS",366042
0,"SM_B","Left","PCGS",465852
0,"SM_B","Left","PCGS",499566
0,"SM_B","Left","PCGS",510326
0,"SM_B","Left","PCGS",622236
0.00322580640204251,"SM_B","Left","PCGS",685058
0.0570719614624977,"SM_B","Left","PCGS",889579
0,"SM_B","Left","PCGS",107725
0,"SM_B","Left","PCGS",108222
0,"SM_B","Left","PCGS",115219
0,"SM_B","Left","PCGS",129129
0,"SM_B","Left","PCGS",159946
0.0343007929623127,"SM_B","Left","PCGS",176239
0,"SM_B","Left","PCGS",177342
0,"SM_B","Left","PCGS",212015
0,"SM_B","Left","PCGS",378857
0,"SM_B","Left","PCGS",424939
0,"SM_B","Left","PCGS",432332
0,"SM_B","Left","PCGS",459453
0,"SM_B","Left","PCGS",615744
0,"SM_B","Left","PCGS",812746
0,"SM_B","Left","PCGS",872562
0.0326633155345917,"SM_B","Left","PCGS",894067
0,"SM_B","Left","PCGS",992673
0,"DA_B","Left","PCGS",109325
0,"DA_B","Left","PCGS",110411
